applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,decision_date_year,decision_date_month,decision_date_day,decision_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,applicant_id_frequency,visa_status_frequency,nationality_frequency
A-14265-08889,2014-10-15,2015-03-09,Certified-Expired,INDIA,GEORGIA,Software Engineer,Bachelor's,Custom Computer Programming Services,104437.0,145,2014,10,15,2,2015,3,9,0,715.3219178082192,1,3341,4703
A-16049-74565,2016-02-24,2016-12-13,Denied,SOUTH KOREA,CA,Production Manager,Bachelor's,Custom Computer Programming Services,60819.0,293,2016,2,24,2,2016,12,13,1,206.8673469387755,1,225,617
A-16033-68020,2016-02-10,2016-09-20,Certified,INDIA,TX,IT Applications Developer V,Bachelor's,Custom Computer Programming Services,130000.0,223,2016,2,10,2,2016,9,20,1,580.3571428571429,1,4398,4703
A-16008-58990,2016-02-16,2016-05-31,Certified,INDIA,CA,Member of Technical Staff (Software Engineer),Master's,Custom Computer Programming Services,125000.0,105,2016,2,16,1,2016,5,31,1,1179.245283018868,1,4398,4703
A-15198-99526,2015-07-22,2016-01-11,Certified-Expired,INDIA,WA,Software Engineer 2 - Unlock Insights from Data or Other,Bachelor's,Custom Computer Programming Services,115150.0,173,2015,7,22,2,2016,1,11,0,661.7816091954023,1,3341,4703
A-14268-10173,2014-09-25,2015-02-17,Certified-Expired,INDIA,WISCONSIN,Budget Analyst,Bachelor's,Paper (except Newsprint) Mills,47154.0,145,2014,9,25,3,2015,2,17,1,322.972602739726,1,3341,4703
A-15042-49892,2015-03-04,2015-09-30,Certified,UNITED KINGDOM,GEORGIA,MFPA Counselor,Bachelor's,All Other Publishers,43250.0,210,2015,3,4,2,2015,9,30,2,204.97630331753555,1,4398,77
A-15351-52302,2015-12-17,2016-04-25,Certified,CHINA,TX,PREP COOK,Master's,Custom Computer Programming Services,16744.0,130,2015,12,17,3,2016,4,25,0,127.81679389312977,1,4398,750
A-15247-15040,2015-11-03,2016-03-30,Certified-Expired,INDIA,MA,Pharmacometrician,Doctorate,Custom Computer Programming Services,120000.0,148,2015,11,3,1,2016,3,30,2,805.3691275167786,1,3341,4703
A-16056-77081,2016-02-18,2016-05-11,Denied,ZAMBIA,MN,SERVICE TECHNICIAN,High School,Custom Computer Programming Services,93101.0,83,2016,2,18,3,2016,5,11,2,1108.345238095238,1,225,2
A-15042-49967,2015-03-13,2015-09-24,Certified,INDIA,GEORGIA,Senior OTM Analyst,Master's,Custom Computer Programming Services,95000.0,195,2015,3,13,4,2015,9,24,3,484.6938775510204,1,4398,4703
A-16173-24141,2016-10-20,2016-12-21,Certified,CANADA,CT,IS Business Consultant II,Other,Custom Computer Programming Services,118628.0,62,2016,10,20,3,2016,12,21,2,1882.984126984127,1,4398,280
A-15232-10132,2015-08-26,2016-01-07,Withdrawn,INDIA,TX,Software Developer,Bachelor's,Custom Computer Programming Services,110406.0,134,2015,8,26,2,2016,1,7,3,817.8222222222222,1,361,4703
A-14248-04251,2014-09-05,2015-02-10,Certified-Expired,PHILIPPINES,NEW JERSEY,Senior Occupational Therapist,Bachelor's,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",89835.0,158,2014,9,5,4,2015,2,10,1,565.0,1,3341,118
A-16042-71909,2016-02-29,2016-06-16,Certified,CHINA,CA,Software Engineer,Master's,Custom Computer Programming Services,120349.0,108,2016,2,29,0,2016,6,16,3,1104.119266055046,1,4398,750
A-16236-45551,2016-09-02,2016-11-16,Certified,INDIA,IL,Systems Analyst,Bachelor's,Custom Computer Programming Services,86070.0,75,2016,9,2,4,2016,11,16,2,1132.5,1,4398,4703
A-16130-07138,2016-05-13,2016-12-27,Certified,MEXICO,NY,"Senior Manager, Third Party Lifecycle Management Program",Master's,Custom Computer Programming Services,103000.0,228,2016,5,13,4,2016,12,27,1,449.7816593886463,1,4398,173
A-15180-92202,2015-06-29,2015-12-09,Certified-Expired,SOUTH KOREA,NC,Poultry Trimmer,Master's,Custom Computer Programming Services,17077.0,163,2015,6,29,0,2015,12,9,2,104.1280487804878,1,3341,617
A-14346-33739,2014-12-12,2015-07-16,Certified,INDIA,PENNSYLVANIA,Senior Operations Analyst - Strategy & Planning,Master's,Bituminous Coal Underground Mining,75000.0,216,2014,12,12,4,2015,7,16,3,345.6221198156682,1,4398,4703
A-15008-40613,2015-01-08,2015-08-14,Certified,SOUTH KOREA,ARIZONA,Cashier,Master's,Full-Service Restaurants,21840.0,218,2015,1,8,3,2015,8,14,4,99.72602739726027,1,4398,617
A-14314-24054,2014-11-19,2015-05-12,Certified,INDIA,OHIO,Senior Software Engineer,Bachelor's,Internet Publishing and Broadcasting,113000.0,174,2014,11,19,2,2015,5,12,1,645.7142857142857,1,4398,4703
A-15026-45400,2015-02-06,2015-09-08,Certified,HUNGARY,NEW JERSEY,Electrical Design Engineer,Bachelor's,Electronic Capacitor Manufacturing,70304.0,214,2015,2,6,4,2015,9,8,1,326.9953488372093,1,4398,11
A-15037-48804,2015-04-27,2015-11-04,Certified-Expired,TAIWAN,TX,PIZZA COOK,Master's,Custom Computer Programming Services,16682.0,191,2015,4,27,0,2015,11,4,2,86.88541666666667,1,3341,84
A-15280-26172,2015-10-19,2016-03-25,Certified-Expired,PHILIPPINES,CA,Caregiver,High School,Custom Computer Programming Services,19136.0,158,2015,10,19,0,2016,3,25,4,120.35220125786164,1,3341,118
A-14296-18582,2014-12-07,2015-06-24,Certified,INDIA,PENNSYLVANIA,COMPUTER SYSTEMS ANALYST,Master's,Mortgage and Nonmortgage Loan Brokers,92498.0,199,2014,12,7,6,2015,6,24,2,462.49,1,4398,4703
A-16134-09634,2016-05-26,2016-08-12,Certified,INDIA,NJ,"Manager, SharePoint Technical Lead",Bachelor's,Custom Computer Programming Services,130666.0,78,2016,5,26,3,2016,8,12,4,1654.0,1,4398,4703
A-15197-98786,2015-07-17,2016-01-26,Certified-Expired,ALBANIA,NJ,Business Systems/Data Analyst,Master's,Custom Computer Programming Services,94536.0,193,2015,7,17,4,2016,1,26,1,487.29896907216494,1,3341,5
A-14192-87620,2014-07-12,2015-04-06,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - IV,Master's,Computer Systems Design Services,72467.0,268,2014,7,12,5,2015,4,6,0,269.3940520446097,1,3341,4703
A-14119-64848,2014-06-25,2014-11-17,Certified-Expired,CHINA,CALIFORNIA,Network Support Engineer,Master's,Computer Systems Design Services,97500.0,145,2014,6,25,2,2014,11,17,0,667.8082191780821,1,3341,750
A-16190-30434,2016-07-14,2016-10-12,Certified,INDIA,WI,Technical Consultant IV,Bachelor's,Custom Computer Programming Services,93766.0,90,2016,7,14,3,2016,10,12,2,1030.3956043956043,1,4398,4703
A-14134-69206,2014-06-05,2014-11-03,Certified-Expired,MEXICO,MICHIGAN,Engineer - Actuator and Sensors,Bachelor's,All Other Industrial Machinery Manufacturing,89482.0,151,2014,6,5,3,2014,11,3,0,588.6973684210526,1,3341,173
A-15114-70363,2015-04-24,2015-11-17,Certified-Expired,INDIA,CO,Sr. Network Engineer,Master's,Custom Computer Programming Services,87000.0,207,2015,4,24,4,2015,11,17,1,418.2692307692308,1,3341,4703
A-14183-84594,2014-07-02,2014-12-10,Certified-Expired,PERU,VIRGINIA,Dentist,Doctorate,Offices of Dentists,119625.0,161,2014,7,2,2,2014,12,10,2,738.425925925926,1,3341,17
A-15244-13526,2015-10-15,2016-03-24,Certified-Expired,INDIA,TX,Technical Test Lead - U.S.,Bachelor's,Custom Computer Programming Services,79747.0,161,2015,10,15,3,2016,3,24,3,492.2654320987654,1,3341,4703
A-16071-83556,2016-03-26,2016-06-27,Certified,SOUTH KOREA,GA,Poultry cutter and trimmer,Bachelor's,Custom Computer Programming Services,93101.0,93,2016,3,26,5,2016,6,27,0,990.436170212766,1,4398,617
A-14297-19273,2014-12-09,2015-06-25,Certified,INDIA,CALIFORNIA,Business Systems Analyst,Bachelor's,Electronic Computer Manufacturing,148803.0,198,2014,12,9,1,2015,6,25,3,747.7537688442211,1,4398,4703
A-16134-10081,2016-05-17,2016-08-17,Certified,INDIA,GA,Tier 3 Support Engineer,Bachelor's,Custom Computer Programming Services,97864.0,92,2016,5,17,1,2016,8,17,2,1052.3010752688172,1,4398,4703
A-16085-89416,2016-04-04,2016-11-25,Certified,SOUTH KOREA,NY,Cashier,High School,Custom Computer Programming Services,18096.0,235,2016,4,4,0,2016,11,25,4,76.67796610169492,1,4398,617
A-16188-29582,2016-07-06,2016-07-26,Withdrawn,SOUTH KOREA,NY,HOME HEALTH AIDE,Master's,Custom Computer Programming Services,24190.0,20,2016,7,6,2,2016,7,26,1,1151.904761904762,1,361,617
A-16006-58013,2016-02-08,2016-02-08,Withdrawn,CHINA,CA,Software Engineer,Master's,Custom Computer Programming Services,140000.0,0,2016,2,8,0,2016,2,8,0,140000.0,1,361,750
A-14344-32960,2014-12-11,2015-07-16,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,217,2014,12,11,3,2015,7,16,3,295.58715596330273,1,4398,4703
A-14168-79410,2014-06-30,2014-11-21,Certified-Expired,SPAIN,CALIFORNIA,PHARMACIST,Other,Pharmacies and Drug Stores,129979.0,144,2014,6,30,0,2014,11,21,4,896.4068965517241,1,3341,26
A-14168-79344,2014-06-18,2014-11-07,Certified-Expired,INDIA,GEORGIA,Programmer Analyst,Master's,Custom Computer Programming Services,71448.0,142,2014,6,18,2,2014,11,7,4,499.6363636363636,1,3341,4703
A-16013-60698,2016-02-18,2016-05-25,Certified,VENEZUELA,MN,District Representative III,Bachelor's,Custom Computer Programming Services,71450.0,97,2016,2,18,3,2016,5,25,2,729.0816326530612,1,4398,59
A-15083-61364,2015-04-03,2015-10-15,Certified-Expired,SOUTH KOREA,MA,SENIOR ACCOUNTANT,Bachelor's,Custom Computer Programming Services,100000.0,195,2015,4,3,4,2015,10,15,3,510.2040816326531,1,3341,617
A-15089-62772,2015-04-29,2016-02-26,Certified-Expired,INDIA,MA,Senior Application Engineer,Master's,Custom Computer Programming Services,105300.0,303,2015,4,29,2,2016,2,26,4,346.38157894736844,1,3341,4703
A-14162-77072,2014-06-11,2014-11-21,Certified-Expired,PHILIPPINES,NEW MEXICO,Elementary Teacher,Master's,Elementary and Secondary Schools,40000.0,163,2014,6,11,2,2014,11,21,4,243.90243902439025,1,3341,118
A-15280-25891,2015-10-12,2016-04-21,Certified,SOUTH KOREA,NY,Sushi Chef,Master's,Custom Computer Programming Services,54912.0,192,2015,10,12,0,2016,4,21,3,284.5181347150259,1,4398,617
A-16060-78090,2016-03-01,2016-06-27,Certified,INDIA,GA,Software Engineer,Master's,Custom Computer Programming Services,94000.0,118,2016,3,1,1,2016,6,27,0,789.9159663865546,1,4398,4703
A-14280-13802,2014-10-21,2015-03-13,Certified-Expired,INDIA,TEXAS,Sr. Analyst Commercial Analytics,Bachelor's,Electric Power Generation,82308.0,143,2014,10,21,1,2015,3,13,4,571.5833333333334,1,3341,4703
A-14179-83382,2014-06-30,2015-04-03,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,54059.0,277,2014,6,30,0,2015,4,3,4,194.4568345323741,1,3341,4703
A-15282-27026,2015-11-12,2016-04-05,Certified-Expired,SLOVENIA,DC,Economists,Doctorate,Custom Computer Programming Services,140000.0,145,2015,11,12,3,2016,4,5,1,958.9041095890411,1,3341,3
A-14290-16981,2014-10-19,2015-04-16,Certified,NEPAL,OHIO,Dining Room Manager,High School,Full-Service Restaurants,60424.0,179,2014,10,19,6,2015,4,16,3,335.68888888888887,1,4398,61
A-16238-46653,2016-08-30,2016-10-28,Certified,INDIA,CA,Software Developer,Bachelor's,Custom Computer Programming Services,138445.0,59,2016,8,30,1,2016,10,28,4,2307.4166666666665,1,4398,4703
A-16034-68578,2016-03-21,2016-06-20,Certified,INDIA,MA,Solutions Engineer,Bachelor's,Custom Computer Programming Services,92000.0,91,2016,3,21,0,2016,6,20,0,1000.0,1,4398,4703
A-14127-67009,2014-05-09,2014-10-20,Certified-Expired,UKRAINE,CALIFORNIA,Software Engineer,Master's,Computer Systems Design Services,98675.0,164,2014,5,9,4,2014,10,20,0,598.030303030303,1,3341,43
A-16214-37826,2016-08-18,2016-10-24,Certified,INDIA,FL,"Software Engineer, Applications",Master's,Custom Computer Programming Services,88005.0,67,2016,8,18,3,2016,10,24,0,1294.1911764705883,1,4398,4703
A-14162-77440,2014-06-12,2015-04-02,Certified-Expired,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,54059.0,294,2014,6,12,3,2015,4,2,3,183.25084745762712,1,3341,4703
A-15079-60270,2015-05-28,2015-11-20,Certified-Expired,INDIA,NY,"Senior Analyst, Energy Efficient Program",Master's,Custom Computer Programming Services,82638.0,176,2015,5,28,3,2015,11,20,4,466.8813559322034,1,3341,4703
A-16150-15758,2016-06-30,2016-08-22,Certified,INDONESIA,CA,Senior Engineer [Test],Bachelor's,Custom Computer Programming Services,80072.2,53,2016,6,30,3,2016,8,22,0,1482.8185185185184,1,4398,19
A-16021-63620,2016-01-21,2016-03-02,Withdrawn,CHINA,AR,Poultry Processing Worker,Master's,Custom Computer Programming Services,21840.0,41,2016,1,21,3,2016,3,2,2,520.0,1,361,750
A-16205-35399,2016-08-15,2016-11-09,Certified,INDIA,IL,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,105102.0,86,2016,8,15,0,2016,11,9,2,1208.0689655172414,1,4398,4703
A-16245-49106,2016-09-02,2016-11-23,Certified,INDIA,CA,Business Process - Application Developer,Bachelor's,Custom Computer Programming Services,124915.0,82,2016,9,2,4,2016,11,23,2,1505.0,1,4398,4703
A-16139-11835,2016-06-14,2016-09-13,Certified,CHINA,CA,SENIOR SOFTWARE ENGINEER,Master's,Custom Computer Programming Services,138403.0,91,2016,6,14,1,2016,9,13,1,1504.3804347826087,1,4398,750
A-16130-07072,2016-05-10,2016-08-05,Certified,MEXICO,NY,Maintenance and Repair Worker,Master's,Custom Computer Programming Services,26499.0,87,2016,5,10,1,2016,8,5,4,301.125,1,4398,173
A-16109-98464,2016-06-09,2016-08-29,Certified,INDIA,WA,Electrical Engineer II,Bachelor's,Custom Computer Programming Services,122000.0,81,2016,6,9,3,2016,8,29,0,1487.8048780487804,1,4398,4703
A-16259-52995,2016-10-04,2016-12-07,Certified,INDIA,VA,Project Manager,Master's,Custom Computer Programming Services,145000.0,64,2016,10,4,1,2016,12,7,2,2230.769230769231,1,4398,4703
A-15016-43042,2015-02-10,2015-08-27,Certified,INDIA,CALIFORNIA,Senior Development Engineer,Bachelor's,Semiconductor and Other Electronic Component Manufacturing,112393.0,198,2015,2,10,1,2015,8,27,3,564.7889447236181,1,4398,4703
A-14245-03190,2014-09-08,2015-02-04,Certified-Expired,UNITED KINGDOM,MASSACHUSETTS,"Scientist I, CVM Cell Pharmacology",Master's,"Research and Development in the Physical, Engineering, and Life Sciences",85730.0,149,2014,9,8,0,2015,2,4,2,571.5333333333333,1,3341,77
A-16074-84169,2016-04-14,2016-11-29,Certified,CHINA,CA,Associate Web Developer,Bachelor's,Custom Computer Programming Services,110000.0,229,2016,4,14,3,2016,11,29,1,478.2608695652174,1,4398,750
A-15348-50470,2015-12-17,2016-04-28,Certified,INDIA,CA,Senior Systems Analysts,Master's,Custom Computer Programming Services,84178.0,133,2015,12,17,3,2016,4,28,3,628.1940298507462,1,4398,4703
A-16258-52527,2016-09-26,2016-11-23,Certified,INDIA,WI,Senior Drug Safety Associate,Other,Custom Computer Programming Services,159869.0,58,2016,9,26,0,2016,11,23,2,2709.64406779661,1,4398,4703
A-16151-15824,2016-05-30,2016-08-05,Certified,IRAN,TX,COMMERCIAL CLEANER,Master's,Custom Computer Programming Services,93101.0,67,2016,5,30,0,2016,8,5,4,1369.1323529411766,1,4398,70
A-16012-59878,2016-01-14,2016-05-23,Certified,INDIA,NE,Assistant Professor,Other,Custom Computer Programming Services,47680.0,130,2016,1,14,3,2016,5,23,0,363.96946564885496,1,4398,4703
A-15286-28032,2015-10-26,2016-03-25,Certified-Expired,ITALY,CA,Senior Sales Consultant,Master's,Custom Computer Programming Services,93600.0,151,2015,10,26,0,2016,3,25,4,615.7894736842105,1,3341,51
A-14134-69199,2014-05-23,2014-10-23,Certified-Expired,CHINA,TEXAS,Web Design Advisor,Master's,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,76960.0,153,2014,5,23,4,2014,10,23,3,499.7402597402597,1,3341,750
A-14261-08254,2014-10-19,2015-04-10,Certified,CHINA,VIRGINIA,Senior Data Analyst,Master's,Commercial Banking,79200.0,173,2014,10,19,6,2015,4,10,4,455.17241379310343,1,4398,750
A-15294-30977,2015-11-20,2016-04-07,Certified,INDIA,TX,Lead SQA Engineer,Bachelor's,Custom Computer Programming Services,127837.0,139,2015,11,20,4,2016,4,7,3,913.1214285714286,1,4398,4703
A-16004-56737,2016-02-02,2016-06-02,Certified,INDIA,CA,Software Engineer Applications,Master's,Custom Computer Programming Services,130000.0,121,2016,2,2,1,2016,6,2,3,1065.5737704918033,1,4398,4703
A-15131-75283,2015-05-18,2015-12-08,Certified-Expired,INDIA,NJ,SOFTWARE DEVELOPER,Master's,Custom Computer Programming Services,77250.0,204,2015,5,18,0,2015,12,8,1,376.8292682926829,1,3341,4703
A-16154-17021,2016-07-25,2016-09-29,Certified,ALGERIA,VA,Lead Analyst,Master's,Custom Computer Programming Services,103750.0,66,2016,7,25,0,2016,9,29,3,1548.5074626865671,1,4398,1
A-15042-50008,2015-02-11,2015-09-10,Certified,INDIA,WASHINGTON,software engineer,Bachelor's,Custom Computer Programming Services,128773.0,211,2015,2,11,2,2015,9,10,3,607.4198113207547,1,4398,4703
A-16242-47428,2016-09-19,2016-11-29,Certified,SOUTH KOREA,NJ,Database Administrator,Bachelor's,Custom Computer Programming Services,55744.0,71,2016,9,19,0,2016,11,29,1,774.2222222222222,1,4398,617
A-14031-37704,2014-05-01,2014-10-07,Certified-Expired,CHINA,ILLINOIS,"Financial Engineer, Middle Office Analyst",Master's,Investment Banking and Securities Dealing,89981.0,159,2014,5,1,3,2014,10,7,1,562.38125,1,3341,750
A-15191-97107,2015-07-20,2015-11-25,Withdrawn,INDIA,CA,Software Engineer,Master's,Custom Computer Programming Services,130000.0,128,2015,7,20,0,2015,11,25,2,1007.7519379844962,1,361,4703
A-14238-01646,2014-09-16,2015-02-06,Certified-Expired,INDIA,WASHINGTON,Certification Engineer,Bachelor's,Other Aircraft Parts and Auxiliary Equipment Manufacturing,78000.0,143,2014,9,16,1,2015,2,6,4,541.6666666666666,1,3341,4703
A-15363-55116,2016-02-10,2016-05-25,Certified,INDIA,MA,Senior Database Administrator,Bachelor's,Custom Computer Programming Services,91000.0,105,2016,2,10,2,2016,5,25,2,858.4905660377359,1,4398,4703
A-16223-40870,2016-08-15,2016-11-10,Certified,INDIA,TX,Lead Consultant-Transmission Planning and Product Cost Analysis,Master's,Custom Computer Programming Services,135000.0,87,2016,8,15,0,2016,11,10,3,1534.090909090909,1,4398,4703
A-14142-71842,2014-06-17,2014-11-06,Certified-Expired,INDIA,FLORIDA,Lead Analyst,Master's,"Management, Scientific, and Technical Consulting Services",93101.0,142,2014,6,17,1,2014,11,6,3,651.0559440559441,1,3341,4703
A-14316-24870,2014-11-12,2015-05-12,Certified,INDIA,MICHIGAN,Product Engineer - Powertrain,Master's,Engineering Services,78915.0,181,2014,11,12,2,2015,5,12,1,433.5989010989011,1,4398,4703
A-14232-99830,2014-09-09,2015-01-30,Certified-Expired,INDIA,MASSACHUSETTS,Senior Power System Engineer,Master's,"Power, Distribution, and Specialty Transformer Manufacturing",99611.0,143,2014,9,9,1,2015,1,30,4,691.7430555555555,1,3341,4703
A-16165-20991,2016-06-20,2016-10-14,Certified,INDIA,PA,Sr Quantitative Research Associate,Master's,Custom Computer Programming Services,135000.0,116,2016,6,20,0,2016,10,14,4,1153.8461538461538,1,4398,4703
A-15052-52663,2015-02-23,2015-08-28,Certified,INDIA,TEXAS,Computer Systems Analyst - V,Bachelor's,Computer Systems Design Services,76378.0,186,2015,2,23,0,2015,8,28,4,408.4385026737968,1,4398,4703
A-15345-49631,2016-01-06,2016-05-12,Certified,VIETNAM,KS,Assistant Professor,Doctorate,Custom Computer Programming Services,66000.0,127,2016,1,6,2,2016,5,12,3,515.625,1,4398,83
A-15327-42792,2015-11-23,2016-04-05,Certified-Expired,INDIA,MA,Technical Support Engineer II,Bachelor's,Custom Computer Programming Services,71864.0,134,2015,11,23,0,2016,4,5,1,532.325925925926,1,3341,4703
A-15332-44103,2015-11-30,2016-01-30,Withdrawn,SOUTH KOREA,GA,PLANT LABORER,High School,Custom Computer Programming Services,16765.0,61,2015,11,30,0,2016,1,30,5,270.4032258064516,1,361,617
A-15359-54539,2015-12-26,2016-07-22,Certified,CHINA,TN,POULTRY PROCESSOR,Master's,Custom Computer Programming Services,17222.0,209,2015,12,26,5,2016,7,22,4,82.00952380952381,1,4398,750
A-14223-96858,2014-09-29,2015-02-26,Certified-Expired,INDIA,MICHIGAN,"Sr. Business System Analyst,Oracle Order to Cash",Bachelor's,Wood Kitchen Cabinet and Countertop Manufacturing,110000.0,150,2014,9,29,0,2015,2,26,3,728.476821192053,1,3341,4703
A-14233-00193,2014-09-22,2015-02-06,Certified-Expired,INDIA,NEW YORK,"Software Engineer (Leader, Software Engineering)",Bachelor's,Credit Card Issuing,102000.0,137,2014,9,22,0,2015,2,6,4,739.1304347826087,1,3341,4703
A-14352-35917,2015-04-16,2015-06-24,Withdrawn,INDIA,TEXAS,Staff Design Verification Engineer,Master's,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,137000.0,69,2015,4,16,3,2015,6,24,2,1957.142857142857,1,361,4703
A-15333-44159,2015-11-30,2015-12-01,Withdrawn,INDIA,NJ,Software Developer,Master's,Custom Computer Programming Services,103700.0,1,2015,11,30,0,2015,12,1,1,51850.0,1,361,4703
A-14363-38248,2015-01-06,2015-08-07,Certified,INDIA,CALIFORNIA,Senior Project Manager,Master's,Administrative Management and General Management Consulting Services,103418.0,213,2015,1,6,1,2015,8,7,4,483.2616822429907,1,4398,4703
A-15085-61804,2015-04-13,2015-10-23,Certified-Expired,INDIA,OH,Computer Systems Analyst III,Bachelor's,Custom Computer Programming Services,97718.0,193,2015,4,13,0,2015,10,23,4,503.70103092783506,1,3341,4703
A-14246-03415,2014-09-11,2015-02-04,Certified-Expired,PHILIPPINES,CALIFORNIA,Senior IPTV Systems Developer/Analyst,Bachelor's,Television Broadcasting,113610.0,146,2014,9,11,3,2015,2,4,2,772.8571428571429,1,3341,118
A-16101-95190,2016-06-01,2016-08-22,Certified,INDIA,TX,Integration Analyst III,Bachelor's,Custom Computer Programming Services,114941.0,82,2016,6,1,2,2016,8,22,0,1384.8313253012047,1,4398,4703
A-14136-70057,2014-05-16,2015-04-01,Certified-Expired,INDIA,TEXAS,Business Analyst - V,Bachelor's,Computer Systems Design Services,97282.0,320,2014,5,16,4,2015,4,1,2,303.05919003115264,1,3341,4703
A-15209-02595,2015-10-07,2016-03-09,Certified-Expired,SWEDEN,RI,Software Engineer—Technical Lead,Bachelor's,Custom Computer Programming Services,75500.0,154,2015,10,7,2,2016,3,9,2,487.0967741935484,1,3341,12
A-16131-08136,2016-05-14,2016-08-01,Certified,JORDAN,CA,NETWORK ENGINEER (COMPUTER SYSTEM ANALYST),Bachelor's,Custom Computer Programming Services,58219.0,79,2016,5,14,5,2016,8,1,0,727.7375,1,4398,12
A-15118-71455,2015-05-19,2015-12-04,Certified-Expired,INDIA,CO,Technical Project Manager,Master's,Custom Computer Programming Services,143312.0,199,2015,5,19,1,2015,12,4,4,716.56,1,3341,4703
A-14325-27826,2014-12-16,2015-07-06,Certified,INDIA,NEW JERSEY,Software Engineer,Bachelor's,Custom Computer Programming Services,108805.0,202,2014,12,16,1,2015,7,6,0,535.9852216748768,1,4398,4703
A-15106-67900,2015-04-21,2015-09-17,Withdrawn,SWEDEN,NEW YORK,Operations Research Analyst (Financial),Master's,Investment Advice,93101.0,149,2015,4,21,1,2015,9,17,3,620.6733333333333,1,361,12
A-16264-54211,2016-09-30,2016-12-07,Certified,CHINA,CA,Applications Development Engineer,Master's,Custom Computer Programming Services,108992.0,68,2016,9,30,4,2016,12,7,2,1579.5942028985507,1,4398,750
A-14268-10255,2014-10-22,2015-03-13,Certified-Expired,INDIA,CALIFORNIA,Senior Software Engineer,Master's,Computer Systems Design and Related Services,112674.0,142,2014,10,22,2,2015,3,13,4,787.93006993007,1,3341,4703
A-16123-04368,2016-05-03,2016-08-05,Certified,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,66144.0,94,2016,5,3,1,2016,8,5,4,696.2526315789473,1,4398,4703
A-15091-63201,2015-04-03,2016-02-29,Certified-Expired,INDIA,TX,Business Analyst - II,Bachelor's,Custom Computer Programming Services,67475.0,332,2015,4,3,4,2016,2,29,0,202.62762762762762,1,3341,4703
A-16264-54367,2016-10-17,2016-12-13,Certified,GERMANY,NC,Senior Managing Consultant,Master's,Custom Computer Programming Services,84864.0,57,2016,10,17,0,2016,12,13,1,1463.1724137931035,1,4398,43
A-14344-32966,2014-12-11,2015-07-16,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,217,2014,12,11,3,2015,7,16,3,295.58715596330273,1,4398,4703
A-15343-48547,2016-01-28,2016-05-10,Certified,UNITED KINGDOM,NY,Senior Manager of Communications,Master's,Custom Computer Programming Services,80000.0,103,2016,1,28,3,2016,5,10,1,769.2307692307693,1,4398,77
A-15098-65148,2015-04-14,2015-10-16,Certified-Expired,INDIA,TX,Software Programmer,Master's,Custom Computer Programming Services,81536.0,185,2015,4,14,1,2015,10,16,4,438.36559139784947,1,3341,4703
A-16104-96722,2016-05-04,2016-08-11,Certified,INDIA,MI,Team Lead,Bachelor's,Custom Computer Programming Services,96000.0,99,2016,5,4,2,2016,8,11,3,960.0,1,4398,4703
A-15327-42816,2016-02-19,2016-05-25,Certified,INDIA,MA,Software Engineer,Master's,Custom Computer Programming Services,86882.0,96,2016,2,19,4,2016,5,25,2,895.6907216494845,1,4398,4703
A-14282-14539,2014-10-09,2014-10-15,Withdrawn,IRAN,SOUTH CAROLINA,Poultry Processing Worker,Master's,Poultry Processing,93101.0,6,2014,10,9,3,2014,10,15,2,13300.142857142857,1,361,70
A-16271-56886,2016-10-07,2016-12-22,Certified,NETHERLANDS,CA,Business Analyst,Bachelor's,Custom Computer Programming Services,148000.0,76,2016,10,7,4,2016,12,22,3,1922.077922077922,1,4398,10
A-15061-55041,2015-03-20,2015-10-07,Certified-Expired,INDIA,OH,Business Systems Analyst,Bachelor's,Custom Computer Programming Services,100000.0,201,2015,3,20,4,2015,10,7,2,495.0495049504951,1,3341,4703
A-15225-08256,2015-08-13,2016-01-26,Certified-Expired,CHINA,TX,FOOD SERVICE WORKER,Master's,Custom Computer Programming Services,16806.0,166,2015,8,13,3,2016,1,26,1,100.63473053892216,1,3341,750
A-16105-97245,2016-06-06,2016-08-30,Certified,INDIA,WA,Software Engineer II,Master's,Custom Computer Programming Services,126825.0,85,2016,6,6,0,2016,8,30,1,1474.7093023255813,1,4398,4703
A-16250-49989,2016-09-06,2016-11-22,Certified,SOUTH KOREA,TX,Combined Food Preparation and Serving Worker,Master's,Custom Computer Programming Services,16869.0,77,2016,9,6,1,2016,11,22,1,216.26923076923077,1,4398,617
